DISTRICT,ACTIVITY,DATE,RATINGS,PARTY,ASSEMBLY
Coimbatore,"Rangasamy, the 28th Circle Secretary of the Saravanampatti area, gave relief items to the people who sought the assistance of the Association on the advice of the Chairman of the Association, Mr. Muthu Muthusamy.",12/05/2020,1.41,DMK,NO DATA
Coimbatore,"Union Secretary Su Surendran distributed rice to 120 families in the Adoorivaravidar colony, Medur.",12/05/2020,2.83,DMK,NO DATA
Coimbatore,"On the advice of the President of the Association, Mr. C.R.Ramachandran, District Secretary of Coimbatore, Mr. Meena Jayakumar, State Women's Thondarani Assistant Organizer, distributed rice and vegetables to 150 families in Mettupalayam block, Karamadai West Kaliyur.",12/05/2020,2.83,DMK,METTUPPALAYAM
Coimbatore,Trustee of Karamadai (K) Union inaugurated the event providing relief items to 700 families in Vachinampalayam,12/05/2020,3.46,DMK,METTUPPALAYAM
Coimbatore,President of Pollachi Northern Union Okkilipalayam Panchayat Council Mr. Pari Sarathi served lunch to 500 persons.,12/05/2020,3.16,DMK,POLLACHI
Coimbatore,"Mr. Roach, an assistant to Mr. R. Irasa MP, inaugurated the event to provide relief items to 580 poor families in the Arundhatiyar colony in Mettupalayam. Associate Administrators",12/05/2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Chairman of the Corporation, the Northern District Secretary of Coimbatore, Mr. C.R.Ramachandran, on the advice of the Periyanekanapayam Union Corporation and the Pro Team Team, provided medical assistance, financial aid and relief items to the people who sought the assistance of the Association.",12/05/2020,1.41,DMK,COIMBATORE (NORTH)
Coimbatore,"In accordance with the order of the Chairman of the Association, Mrs. K.R.Ramachandran, the Commanding Officer of the Association, donated relief items to 100 families in the 2nd Ward of the Kudalur Pararukshi, 2nd Ward of the District Women's Volunteer Organization, in the arrangement of the ODU.",12/05/2020,2.83,DMK,NO DATA
Coimbatore,"On the instructions of the Chairman of the Coimbatore Municipal Council in Coimbatore, Mr. N Karthik MLA, the IT team administered 5 kg of rice vegetables to the 50 girls of Ganapati Area 45th Circle.",12/05/2020,2,DMK,NO DATA
Coimbatore,"On the instructions of the Chairman of the Corporation, Coimbatore Municipal East District Collector, Mr. N Karthik MLA, on behalf of the Ganapathi Area 47 Circle, the Corporation administrators distributed 5 kg of rice and vegetables to 200 families.",12/05/2020,3.16,DMK,NO DATA
Coimbatore,"As per the direction of the head of the Coimbatore Municipal Corporation, Coimbatore, MK Thirunakkumar Karthik MLA, on behalf of the Kuniyamuttur area, C. Lokanathan distributed 70 rice, vegetables and groceries to 93 families on behalf of the area corporation.",12/05/2020,2,DMK,NO DATA
Coimbatore,"On the advice of Mr. CR Ramachandran, Saravanampatti area trustee Mr. Krishnan arranged for 1078 families to be provided with food and drink at Periyanayakanpayam Union 24 Veerabandi Panchayat.",12/05/2020,4.24,DMK,NO DATA
Coimbatore,"On the advice of the Chairman of the Association, Mr. K Muthukamy, the Trustee of the Western District of Coimbatore, Mr. Kathirvel, the 31st Circle Secretary, Saravanampatti, distributed relief items to the people who sought the assistance of the Corporation. Chairman of the Roundtable Association Mr. Veeraasamy.",12/05/2020,1.41,DMK,NO DATA
Coimbatore,"On the advice of the Chairman of the Association, Mr. Thernell Selvaraj, District Collector of Coimbatore, Mr. Purakrishnan, Deputy Secretary of Perur, distributed rice and vegetables to 120 families, including Anaimalai Barur, which was affected by the curtailment.",12/05/2020,2.83,DMK,NO DATA
Tiruppur,"Under the direction of the Chairman of the Association, the District Secretary of the Southern Province, Mr. Ila Padmanabhan, Member of the Higher Executive Committee of the Corporation Mr.MBP Saminathan presented 5 kg of rice bags to 9100 poor families in Kangayam South Union. # Makkalpaniyiltimuka",12/05/2020,5.48,DMK,NO DATA
Tiruppur,"Thirumaurugan Poondi O P SR Palanisamy, on the advice of Thirupur (V) Maj. Thiru KK Selvaraj, on the orders of the Chairman of the Association, distributed rice to 250 families in Aditiratavarkalani area in Uppilipalayam. # Makkalpaniyiltimuka",12/05/2020,3.16,DMK,NO DATA
Tiruppur,"Pollachi South (W) Union Secretary Mr. SN Kandiappan on the advice of Tirupur Southern District Secretary Mr. Ila Padmanabhan, handed over 5 kg of rice and vegetables to the people of Solapalayam Urachchi Devi Nagar. # Makkalpaniyiltimuka",12/05/2020,2.83,DMK,TIRUPPUR (SOUTH)
Tiruppur,"On the recommendation of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan presented the bags of rice to the Kangayam South Union Territory. # Makkalpaniyiltimuka",12/05/2020,2.83,DMK,TIRUPPUR (SOUTH)
Tiruppur,"On a recommendation by the Chairman of the Association, Tirupur Southern District Secretary Mr.L.Padmanabhan gave food to 500 people at Periyakottai Panchayath Mariamman City, Udumalai, under the leadership of City Secretary Mr.M.Madheen. # Makkalpaniyiltimuka",12/05/2020,3.16,DMK,TIRUPPUR (SOUTH)
Nilgiris,"Vegetables were supplied to Vasukinagar, Valluvar Nagar, Vasanthamnagar, Vasamballum public. Prakash, Rajeshwari, Manoharan and Corporation Executives with Panchayat Ward members. (2/2)",12/05/2020,2.83,DMK,NO DATA
Coimbatore,Karasamadi (May) OCS Surendran and Union Accountability Committee member Ganesan donated relief items to 300 families in Tholampalayam area.,13/05/2020,2.83,DMK,NO DATA
Coimbatore,"Rice, vegetables and relief items were distributed to 150 families in the Tholampalayam panchayat area.",13/05/2020,2.83,DMK,NO DATA
Coimbatore,"Rice, vegetables and relief items were distributed to 300 families in Mettupalayam block",13/05/2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"Rice, vegetables and relief items were provided to 350 families in Mettupalayam block",13/05/2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"Rice and vegetables supplied to 350 families in Mettupalayam block, Iluppanatham Panchayat, Murugan Colony",13/05/2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"On the advice of Ba Na Budhur Regional Officer WM Shanmugasundaram, 150 women were provided with milk to mothers in the 18th Circle on behalf of the Women's Team Mrs. Saraswathi",13/05/2020,2.45,DMK,NO DATA
Coimbatore,"As per the guidance of Kuniyamuttur area trustee C.Lokanathan, 20 families were provided with rice and vegetables on behalf of the 91 Roundtable Corporation.",13/05/2020,1.73,DMK,NO DATA
Coimbatore,"On the instructions of Puram Area Secretary VP Selvaraj, 12 families were provided with rice, vegetables and groceries on behalf of the 24 circular corporation.",13/05/2020,1.73,DMK,NO DATA
Coimbatore,"On behalf of the UN Budhur area, VM Shanmugasundaram distributed 5 kg of rice and vegetables to 850 families in 16,17 circles.",13/05/2020,3.74,DMK,NO DATA
Coimbatore,"Secretary to the Union of Northern Thondaamuthur, Coimbatore @DmkSenathipathi Under their leadership, 600 Kg of vegetables were supplied to 600 people in Thenmamanallur Budhur Colony",13/05/2020,2.83,DMK,NO DATA
Coimbatore,"On the instructions of RSPuram Area Secretary VP Selvaraj, 22 families were provided rice, vegetables and groceries on behalf of 76 circulars.",13/05/2020,1.73,DMK,NO DATA
Coimbatore,"Relief items were distributed in the Vadasithur panchayat in the presence of the Southern Union District Trustee Mr.Tendral Selvaraj in the presence of Mr. A. Durai, Secretary, Eastern Union, Kinnakkadavu.",13/05/2020,2.83,DMK,KINATHUKADAVU
Tiruppur,"The Chairman of the Association, Southern District Secretary Mr. Ila Padmanabhan, headed by the Chairman of the Association, Mr. MMP Saminathan, Member of the Higher Action Committee of the Association, distributed 5 kg of rice bags to 4053 families in Chennimalai Union area. # Makkalpaniyiltimuka",13/05/2020,5.2,DMK,NO DATA
Tiruppur,The Chairman of the Association Mr. Thiruppur Southern District Civil Society Union Secretary Mr.P.P.Murukesan on behalf of the Nallur Kudumbam Organization provided food parcels to the poor people in the Union Citizens Union. # Makkalpaniyiltimuka,13/05/2020,2.83,DMK,NO DATA
Tiruppur,"On the orders of the Chairman of the Association, Tirupur Northern District Secretary, Mr. K. Selvaraj distributed rice and vegetables to 1500 families living in Pandiyan Nagar 2nd Ward in the presence of Municipal Trustee DKDM Nagarasan. # Makkalpaniyiltimuka",13/05/2020,4.58,DMK,TIRUPPUR (NORTH)
Tiruppur,"On the orders of the Chairman of the Association, Mr. K. Selvaraj, Secretary, Northern District Secretariat, distributed rice and vegetables to 140 families in the 16th Circle in the presence of Divisional Secretary Pushparatnam, 16th WMMasamy. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,NO DATA
Tiruppur,"On the order of the Chairman of the Corporation, North Municipal Council Selvaraj distributed relief items to 250 families in the 35th Ward Periyar in the presence of Municipal Assistant TKTM Nagarasan. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,NO DATA
Tiruppur,"On the advice of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, lunch was served to 500 persons at the Ponniwadi Panchayat under the guidance of Mr. Mulanur Union Secretary Mr. Palanisamy. # Makkalpaniyiltimuka",13/05/2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Northern District Secretary K. Selvaraj distributed rice and vegetables to 200 persons. This was attended by Deputy Organizer of the Municipal Literary Rational Convention, Pazha Veerappan, Auto Velmurugan, Kandiappan, Abu Dhir and many others. (2/2)",13/05/2020,2.83,DMK,NO DATA
Tiruppur,Madathukulam legislator Mr. Jayaramakrishnan presented lunch to 500 families living in the Jallipatti Aditiravidar colony. # Makkalpaniyiltimuka,13/05/2020,3.16,DMK,NO DATA
Tiruppur,"Chairman of the Association, Tirupur Northern District Secretary Mr. K. Selvaraj presented rice to the families of the 54th Ward 300 families in the presence of the Municipal Trustee, Mr.TKDM Nagarasan, in the presence of Mr. Mohan, Veerabandi Area Youth Team Organizer. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,TIRUPPUR (NORTH)
Nilgiris,"Under the direction of the Chairman of the Association, District Secretary Mr.PMB Mubarak, the Secretary of the Kotagiri Union, Mr. Nellai Kannan, provided relief assistance to the people in Happy Valley and Kampai Shop area. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,NO DATA
Nilgiris,"The Chairman of the Association, District Secretary Mr.PMB Mubarak, organized the District Trading Team Organization Yogeswaran and distributed food items including vegetables to the poor people in the Kotagiri tied up area. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,NO DATA
Tiruppur,"Chairman of the Association, Northern District Secretary Mr. K. Selvaraj presented rice and vegetables to 300 families belonging to the 23rd Ward Area in the presence of the District Representative Mr. Nagarajan in the presence of the Municipal Trustee, Mr.TKDM Nagarasan. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,NO DATA
Tiruppur,"Chairman of the Association Mr. RMP Saminathan presented a bag of rice at the Chennimalai Union Territory of KANGAYAM, Tirupur Southern District. # Makkalpaniyiltimuka",13/05/2020,2.83,DMK,KANGAYAM
Coimbatore,"On the advice of the Chairman of the Corporation, Coimbatore Municipal East District Chairperson N Karthik MLA advised them. On behalf of VS Krishnaraj, VM Shanmugasundaram distributed rice and vegetables to 450 families in Anantnagar, Gandhinagar.",14/05/2020,3.16,DMK,NO DATA
Coimbatore,"On the order of the Chairman of the Association, District Secretary C.R.Ramachandran, Chief Executive Officer, T.R.Shanmukasundaram, Member of the Executive Committee, SMT Kalyanasundaram, in charge of the Karamadai (K) Union, distributed relief items to 1000 persons in the 11th Ward of Karamadai.",14/05/2020,4.24,DMK,METTUPPALAYAM
Coimbatore,"11 families from Anaimalai, who sought the help of the Association through the #OndrinaivomVaa, were given rice and groceries by the Secretary of the Perur Corporation on the advice of the President of the Coimbatore district Mr.Tendral Selvaraj.",14/05/2020,1.73,DMK,NO DATA
Coimbatore,"On the advice of the President of the Association, District Secretary C.R. Ramachandran, the Chairman of the Association, SMT Kalyanasundaram, in charge of the Karamadai (K) Union, distributed relief items to 250 families in Chinnagallipatti Urachchi area.",14/05/2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Chairman of the Municipal Council of Coimbatore Municipal Council, Muttusamy, Kovanpayalam Area 8th Circle Secretary, A. Vethiwel provided essential commodities, including rice, to 50 daily wage workers.",14/05/2020,2,DMK,NO DATA
Coimbatore,"On the advice of the Chairman of the Association, Mr. (Mrs.) C.R.Ramachandran, District Secretary of Coimbatore, Mr. Suresh and Siddharth, Coordinator of No2 Cuddalore Perur IT Wing, supplied essentials to 50 families in the Gas Company area.",14/05/2020,1.73,DMK,NO DATA
Coimbatore,"On the advice of the President of the Association, District Secretary of Coimbatore, Mr. C.R.Ramachandran, distributed the rice and vegetables to 10 families in the Kumarapuram area of ??the Chikkadasampalayam area.",14/05/2020,1.73,DMK,NO DATA
Coimbatore,"On the advice of the Chairman of the Corporation, the Northern District Secretary of Coimbatore, Mr. C.R.Ramachandran, No4, Veerapandi Perur IT Wing Coordinator V. Suresh and Ravi provided essential items to the beneficiaries who sought the assistance of the Corporation.",14/05/2020,1.41,DMK,NO DATA
Coimbatore,"On the advice of the Coimbatore District Secretary C.R.Ramachandran, Periyanakanapayam OOP Aryavarasaru distributed vegetables and groceries to 100 families in the Veera Pandi Peruranchi, Balaji Garden area.",14/05/2020,2.83,DMK,NO DATA
Coimbatore,"Periyanekanapalakali leader, provided relief to transgender families and 50 families in Mettupalayam. Avivarasuram distributed vegetables and groceries to 100 families in the Nee-4 Veerapandi Beeruranchi, Balaji Garden area.",14/05/2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"On the instructions of the President of the Association, District Secretary C.R.Ramachandran, on the instructions of the President, the State Women's Volunteer Assistant Commissioner Meena Jayakumar arranged a donation of relief items to 20 poor families.",14/05/2020,1.73,DMK,NO DATA
Coimbatore,"On the advice of the Chairman of the Corporation, the Northern District Secretary of Coimbatore, Mr. C.R.Ramachandran, supplied essential items to eight families who sought the assistance of the school.",14/05/2020,1.73,DMK,COIMBATORE (NORTH)
Coimbatore,"On the orders of the Chairman of the Association, District Secretary of Coimbatore, Mr. C.R.Ramasandran, DOC Coordinators D. Gopinath, M. Vinod Kumar sought the assistance of the Association and presented the necessary medicines to the VG, Dinekaran and Jai Ganesh.",14/05/2020,1.41,DMK,NO DATA
