DISTRICT,ACTIVITY,DATE,RATINGS,PARTY,ASSEMBLY
Coimbatore,"Relief items were distributed to 250 families in Pamparayapalam village under the organizing of Pollachi Northern Union Secretary VMaruthaveli under the leadership of the Chairman of the Association, Mr.Tendrell Selvaraj.",26-05-2020,2.83,DMK,Unassigned
Coimbatore,"The Chairman of the Corporation, Mr. M Muthusamy, Trustee of the Kovai Municipal West District, distributed rice and groceries to the poor people living in the 97th Circle Musk Garden in Tarichi area.",26-05-2020,2.83,DMK,Unassigned
Tiruppur,"Tirupur Northern District Secretary According to Selvaraj's guidance, the 24th Round Club member Sister Devi Murukesan distributed rice to 10 impoverished persons. # Makkalpaniyiltimuka",26-05-2020,1.73,DMK,TIRUPPUR (NORTH)
Tiruppur,"On the advice of the Chairman of the Association, Northern District Secretary K. Selvaraj. Literary team leader Karuppasamy and Ma. Woman Loknayaki Karupasamy distributed 5 kg of rice to 50 poor families in Pandian Nagar area. # Makkalpaniyiltimuka",26-05-2020,2,DMK,Unassigned
Tiruppur,"On the advice of the Chairman of the Association, Mr. K. Selvaraj, the District Secretary of Tirupur, Mr. Makesh Kumar, Coordinator of Information Technology Team Palladam, distributed the grocery items in the Union Territory of Jagadish Palladam. # Makkalpaniyiltimuka",26-05-2020,2.83,DMK,PALLADAM
Nilgiris,"Chairman of the Association, Chief Election Working Committee Secretary K. Ramachandran handed over Ponni rice to 2300 families in Mallikkorai village in Ootanatti overlooking Jakarta Perati. # Makkalpaniyiltimuka",26-05-2020,4.58,DMK,Unassigned
Tiruppur,"Relief materials were distributed to 30 families of visually impaired families on behalf of the People's Justice Society of Tirupur Southwest District in Madathukkulam Pallapalayam village today. District Secretary Ravikumar, Madhankumar, Kumarasan, Santhosh and Kannimuthu were also present on the occasion.",26-05-2020,1.73,MNM,MADATHUKULAM
Tiruppur,Relief items were distributed on behalf of the people of the South West District of Tirupur on behalf of the blind people in the village of Eruvankathoor today.,26-05-2020,2.83,MNM,Unassigned
Coimbatore,Rice and groceries were given to 50 poor families. Coimbatore Northeast Suloor Vol,26-05-2020,1.73,MNM,SINGANALLUR
Tiruppur,"Under the direction of the President of the Association, Mr. K Selvaraj, the District Secretary of Tirupur, Palmadam Union Secretary Mr. Krishnamurthy distributed 565 shavar laborers' families with rice, groceries, vegetables and fruits. # Makkalpaniyiltimuka",27-05-2020,3.46,DMK,PALLADAM
Tiruppur,Southern District Secretary Mr. Ila Padmanabhan and High Level Executive Committee member Mr. M.P.Saminathan handed over 50 bags of rice to the Attorney General's Office. # Makkalpaniyiltimuka,27-05-2020,1.73,DMK,Unassigned
Tiruppur,"Essential commodities were provided to those who sought the assistance of the Association under the direction of the Chairman of the Association, Mr. Ila Padmanabhan, Southern District Secretary. # Makkalpaniyiltimuka",27-05-2020,2.83,DMK,Unassigned
Nilgiris,"The Chairman of the Association, the Chief Electoral Task Force Secretary, Mr. K.Ramachandran, distributed rice bags to the poor families of Pikatti village. # Makkalpaniyiltimuka",27-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Corporation, District Secretary, Mr. Bamboo Mubarak, Cuddalore City Secretary Mr. A. Irajendran sought the assistance of Rukmani and provided them with rice, groceries and vegetables. # Makkalpaniyiltimuka",27-05-2020,2.83,DMK,Unassigned
Coimbatore,"Chairman of the Coimbatore Municipal East District in charge of the Association, They distributed rice, groceries and vegetables to the families of 400 poor people in Selvapuram North Housing Unit on behalf of the youth of the Eastern District.",28-05-2020,3.46,DMK,Unassigned
Coimbatore,"Chairman of the Coimbatore Municipal East District in charge of the Association They provided rice, vegetables and groceries to 300 poor people living in Thiruvalluvar Nagar, Guniyamuthur 87th Ward.",28-05-2020,3.16,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Association, District Secretary C.R.Ramachandran, the Karamati (K) Union Secretary SMT Kalyanasundaram handed over the 3 kg rice bags to the Mettupalayam Mokkai Area Corporation Manager Arumugam.",28-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"District Secretary C.R Ramachandran on the advice of the President of the Co-operative Societies, SMT Kalyanasundaram, Secretary of the Karamadai (K) Union, and TR Shanmukasundaram, Chief Executive Officer, distributed relief items to 350 families in the Mottepalayam area.",28-05-2020,3.16,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Chairman of the Association, District Secretary C.R Ramachandran, the Secretary of the Karamadai (K) Union, SMT Kalyanasundaram, the Chief Executive Officer of the TRC Shanmukasundaram, distributed relief items to 90 families in the Alankombu Narikkuravar Colony.",28-05-2020,2,DMK,METTUPPALAYAM
Coimbatore,"The Chairman of the Association, Mr. A. Muthusamy, District Trustee of the Coimbatore Municipal Corporation (May), and Mr. R. Karthikeyan, the trustee of the Kurichi Region, distributed rice and vegetables to the public in the 94th Circle under the arrangement of Dhanalakshmi.",28-05-2020,2.83,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Corporation, Mr. K Karthik, MLA of the Kovai Municipal Eastern District, Mr. R. Kali Muttu, the Secretary of the R.S.Puram Area, Mr. A. Kalimuthu handed over relief items to the Laliroad -based beneficiary Prabhakar.",28-05-2020,2.83,DMK,Unassigned
Tiruppur,"District Secretary, Darapuram City Secretary, Mr. KS Thanasekaran, headed by Southern District Secretary, Mr. Ila Padmanabhan, on behalf of the Chairman of the Association, provided the medical assistance to the District Representative Mr. Durai Chandrasekhar. # Makkalpaniyiltimuka",28-05-2020,2.83,DMK,Unassigned
Tiruppur,"Chairman of the Association, Mr. Ila Padmanabhan, South District Secretary, distributed rice and vegetables to 1300 families in the Sundarakoundantur, Polikoundanpaliyam, Jodhampatti and Moolanur areas in the Pollachi South (W) SN Kanthippan Organization. # Makkalpaniyiltimuka",28-05-2020,4.24,DMK,Unassigned
Coimbatore,Coimbatore Sivananda Colony Circle Congress Committee gave free welfare to brothers and sisters today,28-05-2020,2.83,INC TN,Unassigned
Coimbatore,Karamadai- Irumparai   area 150 families were given essential needs ,29-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,2 families were provided with basic needs in meetupalayam,29-05-2020,1.41,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the President of the Corporation, Coimbatore Municipal Councilor NARKARTIK MLA, in the 17th Circle of PAN Pudur area, essential commodities such as rice and vegetables were supplied to the drivers of curfew.",29-05-2020,2.83,DMK,Unassigned
Coimbatore,"KM Ravi on behalf of Ganapathi Area 11 Circle Corporation on behalf of Ganapathi Municipal East District Collector N Karthik MLA on the direction of the Chairman of the Corporation, Mr. K.M Ravi provided groceries and financial assistance to the auto drivers in KK Pudur.",29-05-2020,2.83,DMK,Unassigned
Coimbatore,"The Chairman of the Corporation, Mr. M Muthusamy, Trustee of the Kovai Municipal West District, Mr. R. Karthikeyan of the Trichy PWC, distributed the rice, vegetables and groceries to the poor people under the arrangement of M. Parimalarani, the founder of the Trichy Area Women's Volunteer.",29-05-2020,2.83,DMK,Unassigned
Coimbatore,"On the instructions of the President of the Association, Coimbatore Municipality (May) District Collector Mr.M.Muthusamy and Trichy PBR Karthikeyan distributed rice and vegetables to the people of Adithiravidar Colony under the arrangement of State Women's Volunteer Assistant Secretary Meena Jayakumar.",29-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, MKB Mubarak, the Kotagiri OC Nellai Kannan, the Coonoor Technical Division Lokesh and the Secretary of the Kotagiri Parochial Division Ramesh Kumar provided food to the police and the town police. # Makkalpaniyiltimuka",29-05-2020,2.83,DMK,COONOOR
Nilgiris,"On the advice of the Chairman of the Association, District Secretary Mr.PMB Mubarak, Cuddalore Union Secretary A.Liyakkath Ali distributed rice, groceries and vegetables to the family of agriculturist Mrs.Venila on the 8th mile of Thevarasoli. # Makkalpaniyiltimuka",29-05-2020,2.83,DMK,Unassigned
Coimbatore,Karamadai- M gowdampalayam area 150 families were given essential needs ,30-05-2020,2.83,DMK,KAVUNDAMPALAYAM
Coimbatore,"Mr. Murukesan of the Kurumbapalayam Branch of the Pollachi (W) Union, donated relief items to the Association's supporters through #OndrinaivomVaa.",30-05-2020,2.83,DMK,POLLACHI
Coimbatore,"District Engineer Organizer KG Kuruprasad advised by the District Secretary of Northern Province C.R.Ramasandran to organize the rice and vegetables for the people of Tholampalayam, Anna Nagar area.",30-05-2020,2.83,DMK,COIMBATORE (NORTH)
Coimbatore,"District Engineer Organizer KG Kuruprasad advised by the District Secretary of Northern Province C.R.Ramasandran to organize the rice and vegetables for the people of Tholampalayam, Anna Nagar area.",30-05-2020,2.83,DMK,COIMBATORE (NORTH)
Coimbatore,Karamadai- Periyakumarapalayam area 250 families were given essential needs ,30-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,Karamadai- Tholampalayam annnangar area families were given essential needs ,30-05-2020,2.83,DMK,METTUPPALAYAM
Tiruppur,"On the advice of the Chairman of the Association, Southern District Secretary Mr. Ila Padmanabhan, Mr. Kanagayam Union Secretary Mr. NS Chidambaram offered medicines and food to Mr. Pannir Selvam's family who sought the assistance of the Association. # Makkalpaniyiltimuka",30-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"Essential items were provided to the people who sought the assistance of the Association under the direction of the Chairman of the Association, Mr. Ila Padmanabhan, Southern District Secretary. # Makkalpaniyiltimuka",30-05-2020,2.83,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, District Secretary Mr.PMB Mubarak, the Coonoor City Secretary, Mr.M.Ramasamy, handed over the rice, vegetables and groceries to them. # Makkalpaniyiltimuka",30-05-2020,2.83,DMK,COONOOR
Coimbatore,Kovai RS puram area people were given relief aid by MLA,31-05-2020,2.83,DMK,Unassigned
Coimbatore,Food has been provided to 100 people in pudhur,31-05-2020,2.83,DMK,Unassigned
Coimbatore,Kabasurakudi neer has been provided to people residing in 94 and 99 circle,31-05-2020,2.45,DMK,Unassigned
Coimbatore,"Kapasurak Drinking water was distributed to 200 persons in Nanda Nagar area under the direction of Circular Secretary Balakrishnan, in the 58th Ward of Singanallur, today (31.05.2020), headed by Municipal Secretaries Sundaravadivel, Raghupathi.",31-05-2020,2.83,MNM,SINGANALLUR
Coimbatore,nil,31-05-2020,0,AIADMK,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,BJP TN,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,DMDK,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,DMK,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,INC TN,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,IUML,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,MNM,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,NTK,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,PMC,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,TMC,COIMBATORE (NORTH)
Coimbatore,nil,31-05-2020,0,AIADMK,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,BJP TN,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,DMDK,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,DMK,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,INC TN,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,IUML,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,MNM,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,NTK,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,PMC,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,TMC,COIMBATORE (SOUTH)
Coimbatore,nil,31-05-2020,0,AIADMK,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,BJP TN,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,DMDK,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,DMK,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,INC TN,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,IUML,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,MNM,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,NTK,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,PMC,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,TMC,KAVUNDAMPALAYAM
Coimbatore,nil,31-05-2020,0,AIADMK,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,BJP TN,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,DMDK,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,DMK,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,INC TN,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,IUML,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,MNM,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,NTK,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,PMC,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,TMC,KINATHUKADAVU
Coimbatore,nil,31-05-2020,0,AIADMK,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,BJP TN,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,DMDK,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,DMK,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,INC TN,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,IUML,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,MNM,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,NTK,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,PMC,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,TMC,METTUPPALAYAM
Coimbatore,nil,31-05-2020,0,AIADMK,POLLACHI
Coimbatore,nil,31-05-2020,0,BJP TN,POLLACHI
Coimbatore,nil,31-05-2020,0,DMDK,POLLACHI
Coimbatore,nil,31-05-2020,0,DMK,POLLACHI
Coimbatore,nil,31-05-2020,0,INC TN,POLLACHI
Coimbatore,nil,31-05-2020,0,IUML,POLLACHI
Coimbatore,nil,31-05-2020,0,MNM,POLLACHI
Coimbatore,nil,31-05-2020,0,NTK,POLLACHI
Coimbatore,nil,31-05-2020,0,PMC,POLLACHI
Coimbatore,nil,31-05-2020,0,TMC,POLLACHI
Coimbatore,nil,31-05-2020,0,AIADMK,SINGANALLUR
Coimbatore,nil,31-05-2020,0,BJP TN,SINGANALLUR
Coimbatore,nil,31-05-2020,0,DMDK,SINGANALLUR
Coimbatore,nil,31-05-2020,0,DMK,SINGANALLUR
Coimbatore,nil,31-05-2020,0,INC TN,SINGANALLUR
Coimbatore,nil,31-05-2020,0,IUML,SINGANALLUR
Coimbatore,nil,31-05-2020,0,MNM,SINGANALLUR
Coimbatore,nil,31-05-2020,0,NTK,SINGANALLUR
Coimbatore,nil,31-05-2020,0,PMC,SINGANALLUR
Coimbatore,nil,31-05-2020,0,TMC,SINGANALLUR
Coimbatore,nil,31-05-2020,0,AIADMK,SULUR
Coimbatore,nil,31-05-2020,0,BJP TN,SULUR
Coimbatore,nil,31-05-2020,0,DMDK,SULUR
Coimbatore,nil,31-05-2020,0,DMK,SULUR
Coimbatore,nil,31-05-2020,0,INC TN,SULUR
Coimbatore,nil,31-05-2020,0,IUML,SULUR
Coimbatore,nil,31-05-2020,0,MNM,SULUR
Coimbatore,nil,31-05-2020,0,NTK,SULUR
Coimbatore,nil,31-05-2020,0,PMC,SULUR
Coimbatore,nil,31-05-2020,0,TMC,SULUR
Coimbatore,nil,31-05-2020,0,AIADMK,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,BJP TN,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,DMDK,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,DMK,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,INC TN,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,IUML,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,MNM,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,NTK,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,PMC,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,TMC,THONDAMUTHUR
Coimbatore,nil,31-05-2020,0,AIADMK,VALPARAI
Coimbatore,nil,31-05-2020,0,BJP TN,VALPARAI
Coimbatore,nil,31-05-2020,0,DMDK,VALPARAI
Coimbatore,nil,31-05-2020,0,DMK,VALPARAI
Coimbatore,nil,31-05-2020,0,INC TN,VALPARAI
Coimbatore,nil,31-05-2020,0,IUML,VALPARAI
Coimbatore,nil,31-05-2020,0,MNM,VALPARAI
Coimbatore,nil,31-05-2020,0,NTK,VALPARAI
Coimbatore,nil,31-05-2020,0,PMC,VALPARAI
Coimbatore,nil,31-05-2020,0,TMC,VALPARAI
Erode,nil,31-05-2020,0,AIADMK,ANTHIYUR
Erode,nil,31-05-2020,0,BJP TN,ANTHIYUR
Erode,nil,31-05-2020,0,DMDK,ANTHIYUR
Erode,nil,31-05-2020,0,DMK,ANTHIYUR
Erode,nil,31-05-2020,0,INC TN,ANTHIYUR
Erode,nil,31-05-2020,0,IUML,ANTHIYUR
Erode,nil,31-05-2020,0,MNM,ANTHIYUR
Erode,nil,31-05-2020,0,NTK,ANTHIYUR
Erode,nil,31-05-2020,0,PMC,ANTHIYUR
Erode,nil,31-05-2020,0,TMC,ANTHIYUR
Erode,nil,31-05-2020,0,AIADMK,BHAVANI
Erode,nil,31-05-2020,0,BJP TN,BHAVANI
Erode,nil,31-05-2020,0,DMDK,BHAVANI
Erode,nil,31-05-2020,0,DMK,BHAVANI
Erode,nil,31-05-2020,0,INC TN,BHAVANI
Erode,nil,31-05-2020,0,IUML,BHAVANI
Erode,nil,31-05-2020,0,MNM,BHAVANI
Erode,nil,31-05-2020,0,NTK,BHAVANI
Erode,nil,31-05-2020,0,PMC,BHAVANI
Erode,nil,31-05-2020,0,TMC,BHAVANI
Erode,nil,31-05-2020,0,AIADMK,BHAVANISAGAR
Erode,nil,31-05-2020,0,BJP TN,BHAVANISAGAR
Erode,nil,31-05-2020,0,DMDK,BHAVANISAGAR
Erode,nil,31-05-2020,0,DMK,BHAVANISAGAR
Erode,nil,31-05-2020,0,INC TN,BHAVANISAGAR
Erode,nil,31-05-2020,0,IUML,BHAVANISAGAR
Erode,nil,31-05-2020,0,MNM,BHAVANISAGAR
Erode,nil,31-05-2020,0,NTK,BHAVANISAGAR
Erode,nil,31-05-2020,0,PMC,BHAVANISAGAR
Erode,nil,31-05-2020,0,TMC,BHAVANISAGAR
Erode,nil,31-05-2020,0,AIADMK,ERODE (EAST)
Erode,nil,31-05-2020,0,BJP TN,ERODE (EAST)
Erode,nil,31-05-2020,0,DMDK,ERODE (EAST)
Erode,nil,31-05-2020,0,DMK,ERODE (EAST)
Erode,nil,31-05-2020,0,INC TN,ERODE (EAST)
Erode,nil,31-05-2020,0,IUML,ERODE (EAST)
Erode,nil,31-05-2020,0,MNM,ERODE (EAST)
Erode,nil,31-05-2020,0,NTK,ERODE (EAST)
Erode,nil,31-05-2020,0,PMC,ERODE (EAST)
Erode,nil,31-05-2020,0,TMC,ERODE (EAST)
Erode,nil,31-05-2020,0,AIADMK,ERODE (WEST)
Erode,nil,31-05-2020,0,BJP TN,ERODE (WEST)
Erode,nil,31-05-2020,0,DMDK,ERODE (WEST)
Erode,nil,31-05-2020,0,DMK,ERODE (WEST)
Erode,nil,31-05-2020,0,INC TN,ERODE (WEST)
Erode,nil,31-05-2020,0,IUML,ERODE (WEST)
Erode,nil,31-05-2020,0,MNM,ERODE (WEST)
Erode,nil,31-05-2020,0,NTK,ERODE (WEST)
Erode,nil,31-05-2020,0,PMC,ERODE (WEST)
Erode,nil,31-05-2020,0,TMC,ERODE (WEST)
Erode,nil,31-05-2020,0,AIADMK,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,BJP TN,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,DMDK,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,DMK,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,INC TN,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,IUML,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,MNM,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,NTK,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,PMC,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,TMC,GOBICHETTIPALAYAM
Erode,nil,31-05-2020,0,AIADMK,MODAKKURICHI
Erode,nil,31-05-2020,0,BJP TN,MODAKKURICHI
Erode,nil,31-05-2020,0,DMDK,MODAKKURICHI
Erode,nil,31-05-2020,0,DMK,MODAKKURICHI
Erode,nil,31-05-2020,0,INC TN,MODAKKURICHI
Erode,nil,31-05-2020,0,IUML,MODAKKURICHI
Erode,nil,31-05-2020,0,MNM,MODAKKURICHI
Erode,nil,31-05-2020,0,NTK,MODAKKURICHI
Erode,nil,31-05-2020,0,PMC,MODAKKURICHI
Erode,nil,31-05-2020,0,TMC,MODAKKURICHI
Erode,nil,31-05-2020,0,AIADMK,PERUNDURAI
Erode,nil,31-05-2020,0,BJP TN,PERUNDURAI
Erode,nil,31-05-2020,0,DMDK,PERUNDURAI
Erode,nil,31-05-2020,0,DMK,PERUNDURAI
Erode,nil,31-05-2020,0,INC TN,PERUNDURAI
Erode,nil,31-05-2020,0,IUML,PERUNDURAI
Erode,nil,31-05-2020,0,MNM,PERUNDURAI
Erode,nil,31-05-2020,0,NTK,PERUNDURAI
Erode,nil,31-05-2020,0,PMC,PERUNDURAI
Erode,nil,31-05-2020,0,TMC,PERUNDURAI
Nilgiris,nil,31-05-2020,0,AIADMK,COONOOR
Nilgiris,nil,31-05-2020,0,BJP TN,COONOOR
Nilgiris,nil,31-05-2020,0,DMDK,COONOOR
Nilgiris,nil,31-05-2020,0,DMK,COONOOR
Nilgiris,nil,31-05-2020,0,INC TN,COONOOR
Nilgiris,nil,31-05-2020,0,IUML,COONOOR
Nilgiris,nil,31-05-2020,0,MNM,COONOOR
Nilgiris,nil,31-05-2020,0,NTK,COONOOR
Nilgiris,nil,31-05-2020,0,PMC,COONOOR
Nilgiris,nil,31-05-2020,0,TMC,COONOOR
Nilgiris,nil,31-05-2020,0,AIADMK,GUDALUR
Nilgiris,nil,31-05-2020,0,BJP TN,GUDALUR
Nilgiris,nil,31-05-2020,0,DMDK,GUDALUR
Nilgiris,nil,31-05-2020,0,DMK,GUDALUR
Nilgiris,nil,31-05-2020,0,INC TN,GUDALUR
Nilgiris,nil,31-05-2020,0,IUML,GUDALUR
Nilgiris,nil,31-05-2020,0,MNM,GUDALUR
Nilgiris,nil,31-05-2020,0,NTK,GUDALUR
Nilgiris,nil,31-05-2020,0,PMC,GUDALUR
Nilgiris,nil,31-05-2020,0,TMC,GUDALUR
Nilgiris,nil,31-05-2020,0,AIADMK,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,BJP TN,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,DMDK,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,DMK,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,INC TN,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,IUML,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,MNM,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,NTK,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,PMC,UDHAGAMANDALAM
Nilgiris,nil,31-05-2020,0,TMC,UDHAGAMANDALAM
Tiruppur,nil,31-05-2020,0,AIADMK,AVANASHI
Tiruppur,nil,31-05-2020,0,BJP TN,AVANASHI
Tiruppur,nil,31-05-2020,0,DMDK,AVANASHI
Tiruppur,nil,31-05-2020,0,DMK,AVANASHI
Tiruppur,nil,31-05-2020,0,INC TN,AVANASHI
Tiruppur,nil,31-05-2020,0,IUML,AVANASHI
Tiruppur,nil,31-05-2020,0,MNM,AVANASHI
Tiruppur,nil,31-05-2020,0,NTK,AVANASHI
Tiruppur,nil,31-05-2020,0,PMC,AVANASHI
Tiruppur,nil,31-05-2020,0,TMC,AVANASHI
Tiruppur,nil,31-05-2020,0,AIADMK,DHARAPURAM
Tiruppur,nil,31-05-2020,0,BJP TN,DHARAPURAM
Tiruppur,nil,31-05-2020,0,DMDK,DHARAPURAM
Tiruppur,nil,31-05-2020,0,DMK,DHARAPURAM
Tiruppur,nil,31-05-2020,0,INC TN,DHARAPURAM
Tiruppur,nil,31-05-2020,0,IUML,DHARAPURAM
Tiruppur,nil,31-05-2020,0,MNM,DHARAPURAM
Tiruppur,nil,31-05-2020,0,NTK,DHARAPURAM
Tiruppur,nil,31-05-2020,0,PMC,DHARAPURAM
Tiruppur,nil,31-05-2020,0,TMC,DHARAPURAM
Tiruppur,nil,31-05-2020,0,AIADMK,KANGAYAM
Tiruppur,nil,31-05-2020,0,BJP TN,KANGAYAM
Tiruppur,nil,31-05-2020,0,DMDK,KANGAYAM
Tiruppur,nil,31-05-2020,0,DMK,KANGAYAM
Tiruppur,nil,31-05-2020,0,INC TN,KANGAYAM
Tiruppur,nil,31-05-2020,0,IUML,KANGAYAM
Tiruppur,nil,31-05-2020,0,MNM,KANGAYAM
Tiruppur,nil,31-05-2020,0,NTK,KANGAYAM
Tiruppur,nil,31-05-2020,0,PMC,KANGAYAM
Tiruppur,nil,31-05-2020,0,TMC,KANGAYAM
Tiruppur,nil,31-05-2020,0,AIADMK,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,BJP TN,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,DMDK,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,DMK,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,INC TN,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,IUML,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,MNM,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,NTK,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,PMC,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,TMC,MADATHUKULAM
Tiruppur,nil,31-05-2020,0,AIADMK,PALLADAM
Tiruppur,nil,31-05-2020,0,BJP TN,PALLADAM
Tiruppur,nil,31-05-2020,0,DMDK,PALLADAM
Tiruppur,nil,31-05-2020,0,DMK,PALLADAM
Tiruppur,nil,31-05-2020,0,INC TN,PALLADAM
Tiruppur,nil,31-05-2020,0,IUML,PALLADAM
Tiruppur,nil,31-05-2020,0,MNM,PALLADAM
Tiruppur,nil,31-05-2020,0,NTK,PALLADAM
Tiruppur,nil,31-05-2020,0,PMC,PALLADAM
Tiruppur,nil,31-05-2020,0,TMC,PALLADAM
